Unnamed: 0,fisherman_age,fisherman_experience_years,province,coast_name,role,boat_type,life_threatening_disaster_count,natural_signs_used,how_often_used_signs,how_long_used_signs_years,has_Wn-3_Wn-8,has_Wn-3_Wn-8_Wn-9,has_Wn-3_Wn-8_Wn-11,has_Wn-3_Wn-9,has_Wn-3_Wn-11,has_Wn-4_Wn-9,has_Wn-4_Wn-10,has_Wn-1_Wn-4,has_Wn-1_Wn-4_Wn-9,has_Wn-1_Wn-4_Wn-7,has_Wn-1_Wn-4_Wn-10,has_Wn-1_Wn-9,has_Wn-1_Wn-7,has_Wn-1_Wn-10,has_Wn-1_Wn-8,has_Wn-1_Wn-6,has_Wn-1_Wn-6_Wn-10,has_Wn-1_Wn-11,has_Wn-9_Wn-10,has_Wn-7_Wn-14,has_Ts-1_Ts-2,has_Ts-1_Ts-2_Ts-3,has_Ts-1_Ts-2_Ts-3_Ts-5,has_Ts-1_Ts-2_Ts-5,has_Ts-1_Ts-2_Ts-4,has_Ts-1_Ts-2_Ts-4_Ts-5,has_Ts-1_Ts-3,has_Ts-1_Ts-3_Ts-5,has_Ts-1_Ts-5,has_Ts-1_Ts-4,has_Ts-1_Ts-4_Ts-5,has_Ts-2_Ts-3,has_Ts-2_Ts-3_Ts-5,has_Ts-2_Ts-5,has_Ts-2_Ts-4,has_Ts-2_Ts-4_Ts-5,has_Ts-3_Ts-5,has_Ts-3_Ts-4,has_Ts-3_Ts-4_Ts-6,has_Ts-3_Ts-6,has_Ts-5_Ts-7,has_Ts-5_Ts-6,has_Cr-1_Cr-3,has_Cr-1_Cr-4,has_Wn-8_Wn-9,has_Wn-8_Wn-11,has_Wn-8_Wn-15,has_Wv-1_Wv-2,has_Ts-4_Ts-5,has_Ts-4_Ts-5_Ts-6,has_Ts-4_Ts-6,has_Ts-4_Ts-6_Ts-7,has_Ts-4_Ts-7,has_Wn-6_Wn-10,has_Wn-2_Wn-5,has_Wn-2_Wn-5_Wn-8,has_Wn-2_Wn-8,has_Wn-2_Wn-10,has_Wn-2_Wn-7,has_Wn-2_Wn-7_Wn-14,has_Wn-2_Wn-14,has_Wn-5_Wn-8,has_Ts-6_Ts-7,has_Wn-12_Wn-16,has_Wn-12_Wn-15,has_Wn-13_Wn-16,num_matched_rules,pattern_intensity,risk_score,risk_label
0,23,3,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,"Wn-3, Wn-4",3.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8,high
1,40,10,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,"Wn-1, Wn-4, Wn-9",18.0,10,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,0.75,high
2,52,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,5,"Wn-1, Wn-4, Wn-7, Wn-10",18.0,25,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,High,1.0,high
3,52,25,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,8,Wv-2,18.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.75,high
4,49,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,1,"Ts-1, Ts-2, Ts-3, Ts-5",30.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,High,1.0,high
5,49,26,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,8,"Wn-1, Wn-4, Wn-10",18.0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,1.0,high
6,25,2,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,Wv-2,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8,high
7,41,19,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,Wth-1,3.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
8,41,19,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,7,"Cr-1, Cr-2",3.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5714,moderate
9,27,5,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,"Wn-1, Wn-3, Wn-8",18.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Medium,1.0,high
10,27,5,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,6,Wv-1,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.75,high
11,36,10,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,5,Wth-1,3.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
12,36,10,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,8,"Cr-1, Cr-2",4.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5,moderate
13,34,8,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,"Wn-1, Wn-4, Wn-7",18.0,8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium,1.0,high
14,34,8,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,Td-1,22.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.43479999999999996,moderate
15,39,14,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,8,Wv-1,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0,high
16,39,14,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,"Cr-1, Cr-2",3.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8,high
17,53,26,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,4,"Wn-1, Wn-4, Wn-7",18.0,26,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Medium,0.75,high
18,53,26,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,8,Wv-2,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.9,high
19,53,26,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,4,Wth-1,3.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
20,53,26,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,6,Td-1,20.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.43479999999999996,moderate
21,44,20,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,5,Wth-1,3.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
22,44,20,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,2,"Td-1, Td-3",22.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5,moderate
23,38,18,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,1,"Ts-1, Ts-2, Ts-4, Ts-5",30.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,High,1.0,high
24,38,18,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,Wth-1,3.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8,high
25,39,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,"Wn-1, Wn-6, Wn-10",18.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,1.0,high
26,39,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,Wth-1,3.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
27,47,23,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,8,Wv-1,3.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0,high
28,47,23,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,5,Wth-1,5.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
29,29,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,"Wn-2, Wn-5, Wn-8",18.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4,Medium,1.0,high
30,29,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,3,Wv-2,5.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8,high
31,30,12,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,8,"Wn-3, Wn-8, Wn-9",18.0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,1.0,high
32,30,12,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,6,Wth-1,5.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7692,high
33,36,11,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,4,"Cr-1, Cr-3",3.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,1.0,high
34,36,11,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,2,"Td-1, Td-2",22.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5,moderate
35,26,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,Wth-1,3.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
36,34,14,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,8,"Wn-1, Wn-4, Wn-9",18.0,14,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,1.0,high
37,34,14,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,4,Wth-1,5.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.6154,moderate
38,42,21,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,"Wn-2, Wn-6, Wn-10",18.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,Medium,1.0,high
39,42,21,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,Wv-1,5.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7333,high
40,42,21,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,6,Wth-1,3.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7692,high
41,45,21,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,5,Wv-1,5.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8571,high
42,45,21,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,4,"Cr-1, Cr-2",3.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.75,high
43,56,27,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,1,"Ts-1, Ts-2, Ts-4, Ts-5",30.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,High,1.0,high
44,56,27,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,7,"Wn-3, Wn-8, Wn-9",18.0,27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Medium,1.0,high
45,56,27,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,2,Td-1,22.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0,high
46,40,11,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,1,"Ts-1, Ts-2, Ts-5, Ts-7",30.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,High,1.0,high
47,40,11,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,8,"Wn-4, Wn-7, Wn-8",5.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5,moderate
48,38,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,Wv-1,3.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7778,high
49,38,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,4,Wth-1,3.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,1.0,high
50,47,14,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,6,Wv-1,5.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.875,high
51,47,14,Aceh,Pantai Lampuuk,Juragan kapal,Perahu motor tempel,4,"Cr-1, Cr-2",3.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.5556,moderate
52,29,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,1,"Ts-1, Ts-2, Ts-3, Ts-5",30.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,High,1.0,high
53,29,9,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,3,"Td-1, Td-3",20.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.25,low
54,30,10,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,4,"Cr-1, Cr-3",3.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,0.75,high
55,47,12,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,8,"Wn-4, Wn-7, Wn-8",5.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7143,high
56,47,12,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,Wv-2,5.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.8571,high
57,57,21,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,1,"Ts-3, Ts-4, Ts-6, Ts-7",30.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,High,1.0,high
58,57,21,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,3,Wv-2,5.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.4286,moderate
59,57,21,Aceh,Pantai Lampuuk,Tekong/Nahkoda,Perahu motor tempel,6,"Td-1, Td-3",22.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.4286,moderate
60,27,7,Aceh,Pantai Lampuuk,Anak Buah Kapal (ABK) ,Perahu motor tempel,5,Wv-1,5.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,0.7,moderate
